"ID","Potency","Smiles"
666754,0,"CN(C)c1cccc2c([SH](=O)=O)cccc12"
666757,0,"O=C(O)C(=O)Cc1ccc(O)cc1"
666758,0,"c1ccc(N/N=C2/CC(c3ccccc3)Oc3ccccc32)cc1"
666759,0,"N/N=C1/CC(c2ccccc2)Oc2ccccc21"
666760,0,"O/N=C1/CC(c2ccccc2)Oc2ccccc21"
666761,0,"CC(=O)N/N=C(/C=C\c1ccccc1)c1ccccc1OC(C)=O"
666762,0,"CC(=O)N(/N=C1/CC(c2ccccc2)Oc2ccccc21)C(C)=O"
666763,0,"O=C(/C=C\c1ccc(O)cc1)c1ccc2c(c1)OCO2"
666764,0,"COc1cc(/C=C\C(=O)c2ccc(O)c(OC)c2)ccc1O"
666765,0,"CC(C)(C)C(=O)Oc1ccc(/C=C\C(=O)c2ccc(OC(=O)C(C)(C)C)cc2)cc1"
666766,0,"O=C1/C(=C\c2ccc(O)cc2)CC/C1=C/c1ccc(O)cc1"
666767,0,"O=C1/C(=C\c2ccc(O)c(O)c2)CC/C1=C/c1ccc(O)c(O)c1"
666768,0,"CC1C/C(=C/c2ccc(O)c(O)c2)C(=O)/C(=C\c2ccc(O)c(O)c2)C1"
666769,0,"CC1C/C(=C/c2ccc(OC(=O)C(C)(C)C)cc2)C(=O)/C(=C\c2ccc(OC(=O)C(C)(C)C)cc2)C1"
666783,0,"COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1"
666787,0,"Cc1c(CNc2ccc(Cl)c(Cl)c2Cl)cnc2nc(N)nc(N)c12"
666848,0,"C=CC1C(CO)=CCC2C1CCC1C(C)(C)C(=O)CCC21C"
666849,0,"C=CC1(C)CC2CCC3(C)C(C)=CC(=O)CC3C2(C)CC1O"
666850,0,"CC(CCC1(C)C(=O)CCC2OC21C)C1CC(c2ccoc2)OC1=O"
666851,0,"CC1CCC2(C)C3(C)CCC2(OC3=O)C12CC(c1ccoc1)OC2=O"
666852,0,"CC(=O)OCc1cccc(O)c1C(=O)CCC=C(C)C"
666853,0,"Cc1cccc2oc3c(c(=O)c12)CC(O)C(C)(C)O3"
666854,0,"COc1cc(CCCOC(=O)/C=C\c2ccc(O)c(O)c2)cc(O)c1O"
666855,0,"C=C(COC(=O)C(C)C)C1Oc2ccc(C(C)=O)cc2C1OC(=O)C(C)C"
666856,0,"C=C(CO)C1Oc2ccc(C(C)=O)cc2C1O"
666857,0,"CC(=O)OCC1=C2C(OC(=O)C(C)C)CC3(COC(C)=O)OC3C=CC3(C)OC3C2OC1=O"
666858,0,"C=C1C(=O)OC2C1C(OC(=O)C(C)(O)C(C)OC(C)=O)C=C(C)C1CC(OC(C)=O)C(=C)C12"
666859,0,"C=C1C(=O)OC2C1C(OC(=O)C(C)(OC(C)=O)C(C)OC(C)=O)C=C(C)C1CC(OC(C)=O)C(=C)C12"
666860,0,"CC(=O)OC1CC(OC(C)=O)C(C)(C)C=CC(C)C(OC(C)=O)C2(OC(C)=O)CC(C)C(OC(=O)c3ccccc3)C2C=C1C"
666861,0,"C=CC1(C)CC(=O)C(C(C)C=O)C12C(=O)Oc1cccc(C)c1C2=O"
666862,1,"CC(=O)OC1C(OC(=O)CC(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C"
666863,2,"CC1(C)Oc2ccc3ccc(=O)oc3c2C(OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)C1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C"
666872,0,"COc1ccc(/C=C2/C=Cc3ccccc32)cc1OC"
666973,0,"OCC1CC2Cc3ccccc3N2N1"
666974,0,"NC(=O)N/N=C1/c2ccccc2-n2nccc21"
666975,0,"Cc1nc(NC(C)(CO)CO)nc2c1C(=O)Nc1ccccc1N2"
666976,0,"Cc1nc(N(CCO)CCO)nc2c1C(=O)Nc1ccccc1N2"
666981,0,"CC(C)(C)C1=C(Br)C(O)(C(C)(C)C)OP1(=O)c1ccccc1"
666982,0,"COc1nc(N)c(NC2OCC(O)C(O)C2O)c(=O)n1C"
666983,0,"COc1nc(N)c(NC2OCC(O)C(O)C2O)c(=O)n1C"
666984,0,"COc1nc(N)c(NC2OCC(O)C(O)C2O)c(=O)n1C"
666985,0,"COc1nc(N)c(/N=C\C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O)c(=O)n1C"
666986,0,"COc1nc(N)c(/N=C\C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O)c(=O)n1C"
666987,0,"COc1nc(N)c(/N=C\C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O)c(=O)n1C"
666988,0,"COc1nc2nc(C(O)C(O)CO)cnc2c(=O)n1C"
666989,0,"COc1nc2nc(C(O)C(O)CO)cnc2c(=O)n1C"
666992,0,"O=C1Nc2ccccc2Cn2c1cc1oc(-c3ccccc3)cc12"
666993,0,"COc1ccc2c(c1)CCCN1CCc3ccccc3C21"
666995,0,"COc1cc2c(cc1OC)C1CCc3ccccc3CN1CC2"
666996,0,"COc1cc2c(cc1OC)C1Cc3ccccc3CN1CCC2"
666998,0,"Cc1cc2occ(S(=O)(=O)NC(=O)Nc3ccc(Cl)cc3)c(=O)c2c(=O)o1"
666999,0,"Cn1cc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)c2ccccc21"
667000,0,"Cc1cc2oc(C)c(S(=O)(=O)NC(=O)Nc3ccc(Cl)cc3)c(=O)c2c(=O)o1"
667001,0,"CC(C)(C)OC(=O)N/C=C1\C(=O)Oc2ccccc2C1=O"
667002,0,"O=C(N/C=C1\C(=O)Oc2ccccc2C1=O)Oc1ccccc1"
667003,0,"CC(C)(C)OC(=O)N1Cc2cc(O)ccc2CC1C(=O)O"
667004,0,"CCOP(=O)(OCC)C1(O)CC(n2cc(C)c(=O)[nH]c2=O)OC1CO"
667006,0,"NCC#CCNCCCN1CC1"
667050,0,"CCCCCCC1CC(=O)C2CCCCC23CCC(CCl)N13"
667051,0,"COC1=CC(c2ccc(Br)[nH]2)=N/C1=C\NCC(C)C"
667052,0,"CCOC(=O)C(C/C(C)=C\c1ccccc1)C(=O)OCC"
667053,0,"COC(=O)C(CO)NC(=O)CC/C(C)=C\c1ccccc1"
667054,0,"COC(=O)C1COC(CC/C(C)=C\c2ccccc2)=N1"
667055,0,"COC(=O)c1coc(CC/C(C)=C\c2ccccc2)n1"
667056,0,"CCCC(=O)C(C)=C(OC)OC"
667057,0,"Cc1ccc2nc(/C=N\c3ccc(Cl)cc3)cc(C)c2c1"
667058,0,"Cc1ccc2nc(/C=N\c3ccccc3Cl)cc(C)c2c1"
667059,0,"Cc1ccnn1CCc1ccc(Cl)cc1Cl"
667060,0,"COc1ccc(CCn2nccc2C)cc1"
667061,0,"COc1ccc(CCn2ccc(C)n2)c(OC)c1"
667063,0,"N=C(N)NCCS(=O)(=O)O"
667064,0,"NC(=S)N/N=C1\c2ccccc2CCC1CCC1(O)CCc2ccccc2C1=O"
667065,0,"O=C1C(CN2CCCC2)CCC1CN1CCCC1"
667066,0,"O=C(NN=C1CCCCC1)NN=C1CCCCC1"
667067,0,"O=C(/C=C\c1ccccc1)CCN1CCN(CCC(=O)/C=C\c2ccccc2)CC1"
667070,0,"CCCCCCCCCCCCCCCC1(OC)C[N+](C)(C)CCO1"
667071,0,"CC1ON2CCCC2C1C(=O)N1C2CC3CCC2(CS1(=O)=O)C3(C)C"
667072,0,"N#Cc1c(NC(=S)NC(=O)c2ccccc2)nc2c(c1-c1ccccc1)CCCC2"
667073,0,"COc1ccc(-c2c(C#N)c(NC(=S)NC(=O)c3ccccc3)nc3c2CCCC3)cc1OC"
667074,0,"N#Cc1c(NC(=S)NC(=O)c2ccccc2)nc2c(c1-c1ccccc1)CCC2"
667075,0,"Nc1nc(S)nc2nc3c(c(-c4ccccc4)c12)CCCC3"
667076,0,"CSc1nc(N)c2c(-c3ccccc3)c3c(nc2n1)CCCC3"
667077,0,"CCOC(=O)CSc1nc(N)c2c(-c3ccccc3)c3c(nc2n1)CCCC3"
667078,0,"Nc1nc(SCCc2ccccc2)nc2nc3c(c(-c4ccccc4)c12)CCCC3"
667079,0,"Nc1nc(SCC(=O)c2ccccc2)nc2nc3c(c(-c4ccccc4)c12)CCCC3"
667080,0,"CCSc1nc(N)c2c(-c3ccccc3)c3c(nc2n1)CCC3"
667081,0,"CCSc1nc(N)c2c(-c3ccc(OC)c(OC)c3)c3c(nc2n1)CCCC3"
667082,0,"CCOC(=O)CSc1nc(N)c2c(-c3ccc(OC)c(OC)c3)c3c(nc2n1)CCCC3"
667083,0,"COc1ccc(-c2c3c(nc4nc(SCCc5ccccc5)nc(N)c24)CCCC3)cc1OC"
667084,0,"COc1ccc(-c2c3c(nc4nc(SCC(=O)c5ccc(Br)cc5)nc(N)c24)CCCC3)cc1OC"
667085,0,"COc1ccc(-c2c3c(nc4nc(S)nc(S)c24)CCCC3)cc1OC"
667086,0,"COc1ccc(-c2c(-c3ccccc3)c(C)nc3nc(S)nc(S)c23)cc1OC"
667087,0,"COc1ccc(-c2c3c(nc4nc(SC)nc(SC)c24)CCCC3)cc1OC"
667088,0,"COc1ccc(-c2c(-c3ccccc3)c(C)nc3nc(SC)nc(SC)c23)cc1OC"
667219,0,"O=C(O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O"
667221,0,"c1ccc(N2CCN(c3ccccc3)C2)cc1"
667222,0,"COc1ccc(C2Oc3ccc(Cl)cc3C=C2[N+](=O)[O-])cc1"
667223,0,"COc1ccc(C2Oc3c(cccc3OC)C=C2[N+](=O)[O-])cc1"
667224,0,"COc1cccc2c1OC(c1ccc(Cl)cc1)C([N+](=O)[O-])=C2"
667225,0,"N#Cc1ccc(C2Oc3ccc(Cl)cc3C=C2[N+](=O)[O-])cc1"
667226,0,"COc1cccc2c1OC(c1ccc(C#N)cc1)C([N+](=O)[O-])=C2"
667227,0,"O=C(/C=C\c1ccc2c(c1)OCO2)c1ccc(O)cc1"
667228,0,"COc1cc(/C=C2/CC(C)C/C(=C/c3ccc(O)c(OC)c3)C2=O)ccc1O"
667229,0,"O=c1cc(CBr)c2ccc(O)cc2o1"
667230,0,"CCOC(=O)C1=CCOc2cc(N(C)C)ccc21"
667231,0,"CCOC(=O)CC1c2ccc(O)cc2OC(=O)C1c1ccc(N)cc1"
667233,0,"OC1NC2Nc3ccccc3NC2NC1O"
667234,0,"O=Cc1c(O)nc(O)nc1C(=O)O"
667235,0,"CCOC(=O)Cc1cc(=O)oc2cc(O)ccc12"
667236,0,"N#Cc1c(-c2ccc([N+](=O)[O-])cc2)c(=O)oc2cc(O)ccc12"
667237,0,"O=C(O)Cc1nc(O)nc(O)c1CCl"
667238,0,"O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12"
667239,0,"O=C(O)c1nc(O)nc(O)c1I"
667240,0,"O=[N+]([O-])c1ccc2c(c1)NC(O)C(O)N2"
667241,0,"Clc1nc2cc3nc(Cl)c(Cl)nc3cc2nc1Cl"
667242,0,"Nc1nc2ccccc2nc1N"
667243,0,"O=C1OCc2c(O)nc(O)nc21"
667244,0,"Cc1c(O)nc(O)nc1C(=O)O"
667245,0,"Cc1ccc(S(=O)(=O)Nc2ccccc2NS(=O)(=O)c2ccc(C)cc2)cc1"
667246,0,"O=NC1C(=O)NC(=O)NC1=O"
667247,0,"Cc1nc(O)nc(O)c1CO"
667248,0,"O=Cc1nc(O)nc(O)c1CO"
667249,0,"Nc1cc(N)c(N)cc1N"
667250,0,"c1ccc2[nH]c3[nH]c4[nH]c5ccccc5[nH]c4[nH]c3[nH]c2c1"
667251,0,"CN(C)c1cccc(/C=C(\C#N)c2ccccc2)c1"
667252,0,"CN(C)c1ccc(/C=C\C=C(/C#N)c2ccccc2)cc1"
667253,0,"Cc1ccc2c(c1-c1c(C)ccc3c1C(=O)c1ccccc1C3=O)C(=O)c1ccccc1C2=O"
667254,0,"CSc1cc(O)nc(O)n1"
667255,0,"Cc1c([N+](=O)[O-])ccc2c1C(=O)c1ccccc1C2=O"
667256,0,"O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21"
667257,0,"c1ccc2nc3nc4ccccc4nc3nc2c1"
667258,0,"Oc1nc2nc3ccccc3nc2nc1O"
667259,0,"CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21"
667260,0,"Cc1c(-c2ccc(N)cc2)c(=O)oc2cc(O)ccc12"
667261,0,"CN(C)c1ccc(/C=C(\C#N)c2ccccc2)cc1"
667262,0,"CCOC(=O)CCc1ccc(NC(=O)/C=C\c2ccc([N+](=O)[O-])o2)cc1"
667264,0,"O=C(O)C(=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)C(=O)O"
667265,0,"O=Cc1ccc(-c2ccc(S(=O)(=O)O)cc2)o1"
667266,0,"O=C(O)Cc1c(-c2ccc([N+](=O)[O-])cc2)c(=O)oc2cc(O)ccc12"
667267,0,"CCN(CC)C(=S)Nc1ccc(-c2cc3ccc(O)cc3oc2=O)cc1"
667268,0,"CCOC(=O)CC1c2ccc(O)cc2OC(=O)C1c1ccc([N+](=O)[O-])cc1"
667269,0,"C=C(C(N)=O)c1ccc([N+](=O)[O-])o1"
667270,0,"CC12C(=O)OC(=O)C1(C)C1C=CC2O1"
667272,0,"O=C(O)CCCCCCCCCCCCl"
667273,0,"O=C(O)CCCCCCCCCc1ccccc1"
667274,0,"CCCCCSCCCCCCCC(=O)O"
667275,0,"CSC1=C(SC)C(=O)c2cn(C)c(=O)cc2C1=O"
667276,0,"OC1C#CCSCC#CC=C1"
667277,0,"O=C(OC1C#CCSCC#CC=C1)c1cnc2ccccc2n1"
667278,0,"CC1OC(c2c(O)ccc3ccccc23)CC(N(C)C)C1O"
667377,0,"CCCCn1c(=O)[nH]c2c(N)ncnc21"
667378,0,"N#Cc1[nH]c(=S)[nH]c1N"
667379,0,"O=C(Nc1nc2c(O)ncnc2s1)c1ccccc1"
667380,0,"COc1ccc2c(c1)OCC1c3cc(O)c4c(OC)cccc4c3OC21"
667381,0,"COc1ccc2c(c1)OCC1c3cc(O)c4c(OCc5ccccc5)cccc4c3OC21"
667382,0,"Cc1ccc(-n2cc(-c3ccc(Cl)cc3)c(C#N)c2N)cc1"
667383,0,"CCO/C=N\c1c(C#N)c(-c2ccc(Cl)cc2)cn1-c1ccc(C)cc1"
667384,0,"Cc1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(=N)n(N)cnc32)cc1"
667385,0,"CC1=NN2C=Nc3c(c(-c4ccc(Cl)cc4)cn3-c3ccc(C)cc3)C2N1"
667386,0,"Cc1ccc(-n2cc(-c3ccc(Cl)cc3)c3c2N=CN2N=C(c4cccs4)NC32)cc1"
667387,0,"Cc1ccc(-n2cc(-c3ccc(Cl)cc3)c3c2N=CN2N=C(c4ccco4)NC32)cc1"
667456,0,"S=C1Nc2ccccc2SC1c1ccccc1"
667457,0,"CN1C(=S)C(c2ccccc2)Sc2ccccc21"
667458,0,"O=C1CC(c2ccccc2)S(=O)c2ccccc2N1"
667459,0,"O=S1(=O)c2ccccc2NC(=S)CC1c1ccccc1"
667460,0,"S=C1CC(c2ccccc2)Sc2ccc(Cl)cc2N1"
667461,0,"S=C1CC(c2ccccc2)Sc2cc(Cl)ccc2N1"
667462,0,"S=C1CC(c2ccc(Cl)cc2)Sc2ccccc2N1"
667463,0,"S=C1CC(c2ccccc2)Sc2ccccc2N1"
667464,0,"S=C1C=C(c2ccccc2)Sc2ccccc2N1"
667465,0,"S=C1CSc2c(ccc3ccccc23)N1"
667466,0,"S=C1CSc2c(cnc3ccccc23)N1"
667467,0,"S=C1Nc2cnc3ccccc3c2SC1c1ccccc1"
667468,0,"S=C1CCSc2c(ccc3ccccc23)N1"
667469,0,"O=C1CC(c2ccccc2)S(=O)(=O)c2ccccc2N1"
667470,0,"CC1=CC(=O)C(=C(C)C)CC1"
667471,0,"COc1ccc(C2Oc3c(cccc3OC)C=C2[N+](=O)[O-])cc1OC"
667472,0,"O=[N+]([O-])C1=Cc2cc(Cl)ccc2OC1c1cccc2ccccc12"
667473,0,"COc1cccc2c1OC(c1cccc3ccccc13)C([N+](=O)[O-])=C2"
667474,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Oc1ccccc1"
667475,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1OCc1ccccc1"
667476,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1OCCc1ccccc1"
667477,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1OCCCc1ccccc1"
667478,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1OC/C=C\Cc1ccccc1"
667479,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1OCC1CCCCC1"
667480,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/N=N\NCc1ccccc1"
667481,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/N=N\NCCc1ccccc1"
667482,0,"O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/N=N\NCCCc1ccccc1"
667483,0,"CCCCN/N=N\c1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O"
667484,0,"O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1Oc1ccccc1"
667485,0,"O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1OCCc1ccccc1"
667486,0,"O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1OCCCc1ccccc1"
667502,0,"CCOC(=O)c1ccc(/N=C2\Sc3nc4ccccc4n3\C2=N/c2ccc(C(=O)OCC)cc2)cc1"
667503,0,"CN(C)c1ccc(NC2=NC(=N\c3ccccc3)/C(=N/c3ccccc3)S2)cc1"
667505,0,"COC(=O)C(NC1(c2ccccc2)c2ccccc2-c2ccccc21)C(OC(=O)C1CCCN1S(=O)(=O)c1ccccc1)C(=O)OC"
667506,0,"CC1(C)CCOC(=O)C(Cl)CC1Cl"
667507,0,"CSC(SC)=C(C(=O)O)P(=O)(O)O"
667508,0,"CC1=C(C#N)C2C(=C(C)N1)C(=N)Nc1ccccc12"
667509,0,"CC(=O)c1cc2ccccc2[n+]([O-])c1N"
667510,0,"CN(C)N1C(=O)S/C(=C\c2ccc([N+](=O)[O-])cc2)C1=O"
667511,0,"O=C1CCCSC(=O)N1Cc1ccccc1"
667512,0,"CC(C)CNC(=O)c1c(NC(=O)c2ccccc2)sc2[nH]c(=O)n(-c3ccccc3)c(=O)c12"
667513,0,"CCOC(=O)c1c(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)nnc(-c2ccccc2)c1-c1ccccc1"
667514,0,"CC(C)n1c(=O)c2nn3c(=O)n(C(C)C)c(=O)c3nn2c1=O"
667515,0,"O=C1CSC(=O)/C1=C\NNc1nc2ccccc2o1"
667516,0,"CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(/C=C\C(=O)OC(C)(C)C)CO"
667517,0,"O=C1C/C(=C/c2ccccc2)C(=O)c2ccccc2N1"
667518,0,"O=C1c2ccccc2NC(=O)C2C1C(c1ccccc1)CC2(O)c1ccccc1"
667519,0,"O=C(Cc1ccccc1)NC1COC(=O)C2CCCN2C(=O)C2CCCN2C1=O"
667520,0,"O=C(Cc1ccccc1)NC1COC(=O)C2CCCN2C(=O)C2CCCN2C1=O"
667521,0,"CC1OC2(O)C3CCCN3C(=O)N(Cc3ccccc3)N2C1=O"
667522,0,"O=C1NN(Cc2ccccc2)C(=O)N2CCCC12"
667523,0,"CC1NC(=O)C2CCCN2C(=O)C(C(C)C)OC1=O"
667524,0,"O=C(O)C1CCS(=O)(=O)N1"
667525,0,"Cc1cc(-c2ccc(Cl)cc2)c(C#N)c(=S)n1C1OC(CO)C(O)C(O)C1O"
667526,0,"Cc1cc(-c2cccc3ccccc23)c(C#N)c(=S)n1C1OC(CO)C(O)C(O)C1O"
667527,0,"CC(=O)OCC1OC(n2c3c(c(-c4cccc5ccccc45)c(C#N)c2=S)CCCC3)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667528,0,"COc1ccc(-c2c3c(n(C4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)c(=S)c2C#N)CCCC3)cc1"
667529,0,"CC(=O)OCC1OC(n2c3c(c(-c4ccc(Cl)cc4)c(C#N)c2=S)CCCC3)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667530,0,"CC(=O)OCC1OC(n2c3c(c(-c4ccco4)c(C#N)c2=S)CCCC3)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667531,0,"COc1ccc(-c2c3c(n(C4OC(CO)C(O)C(O)C4O)c(=S)c2C#N)CCCC3)cc1"
667532,0,"N#Cc1c(-c2ccco2)c2c(n(C3OC(CO)C(O)C(O)C3O)c1=S)CCCC2"
667533,0,"CCOC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1C"
667534,0,"CCOC(=O)c1c(-c2ccc(OC)cc2)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1C"
667535,0,"CCOC(=O)c1c(-c2cccc3ccccc23)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1C"
667536,0,"CCOC(=O)c1c(-c2ccc(OC)cc2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667537,0,"CCc1c(C)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1-c1ccccc1"
667538,0,"CC(=O)OCC1OC(n2c(-c3ccccc3)c(C)c(C)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667539,0,"CC(=O)OCC1OC(n2c(-c3ccccc3)c(C)c(C)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667540,0,"CCc1c(C)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1C"
667541,0,"CC(=O)OCC1OC(n2c(C)c(C)c(C)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667542,0,"CCc1c(C)c(C#N)c(=S)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1C"
667543,0,"CCc1c(C)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667544,0,"Cc1c(C)c(C)n(C2OC(CO)C(O)C(O)C2O)c(=S)c1C#N"
667545,0,"CC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1-c1ccccc1"
667546,0,"CC(=O)c1c(-c2cccc3ccccc23)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667547,0,"CC(=O)c1c(-c2cccc3ccccc23)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1-c1ccccc1"
667548,0,"CC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667549,0,"CC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1-c1ccccc1"
667550,0,"COc1ccc(-c2c(C(C)=O)c(-c3ccccc3)n(C3OC(CO)C(O)C(O)C3O)c(=S)c2C#N)cc1"
667551,0,"CC(=O)c1c(-c2ccco2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667552,0,"CC(=O)c1c(-c2cccc3ccccc23)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1C"
667553,0,"CC(=O)c1c(-c2ccco2)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1-c1ccccc1"
667554,0,"CC(=O)c1c(-c2cccc3ccccc23)c(C#N)c(=S)n(C2OC(CO)C(O)C(O)C2O)c1-c1ccccc1"
667555,0,"CC(=O)OCC1OC(n2c(C)c(C(C)=O)c(-c3ccc(Cl)cc3)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667556,0,"COc1ccc(-c2c(C(C)=O)c(C)n(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c(=S)c2C#N)cc1"
667557,0,"CC(=O)OCC1OC(n2c(-c3ccccc3)c(C(C)=O)c(-c3ccc(Cl)cc3)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667558,0,"COc1ccc(-c2c(C(C)=O)c(-c3ccccc3)n(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c(=S)c2C#N)cc1"
667559,0,"COc1ccc(-c2c(C(C)=O)c(C)n(C3OC(CO)C(O)C(O)C3O)c(=S)c2C#N)cc1"
667560,0,"CC(=O)OCC1OC(n2c(C)c(C(C)=O)c(-c3ccco3)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667561,0,"CC(=O)OCC1OC(n2c(C)c(C(C)=O)c(-c3cccc4ccccc34)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667562,0,"CC(=O)OCC1OC(n2c(-c3ccccc3)c(C(C)=O)c(-c3cccc4ccccc34)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667563,0,"CC(=O)OCC1OC(n2c(C)c(C(C)=O)c(-c3ccco3)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667564,0,"CC(=O)OCC1OC(n2c(-c3ccccc3)c(C(C)=O)c(-c3cccc4ccccc34)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
667644,0,"O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCN3CCCCC3)c12"
667645,0,"O=[N+]([O-])c1cccc2nc3ccccc3c(NCCC[N+]3([O-])CCCCC3)c12"
667646,0,"OCC1OC(NC(=S)NCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O"
667647,0,"OCC1OC(NC(=S)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O"
667648,0,"CCOC(=O)/C=C(\N=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)F"
667649,0,"O=C(NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC1OC(CO)C(O)C(O)C1O"
667650,0,"COC1OC(COC(=O)NCCCCC(=O)C(F)(F)F)C(O)C(O)C1O"
667651,0,"COC1OC(COC(=O)NCCCCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O"
667652,0,"COC1OC(COC(=O)NCCCCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O"
667653,0,"O=CC(O)C(O)C(O)C(O)COC(=O)NCCCCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
667654,0,"CCOC(=O)/C=C(\N=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
