	"Activity"	"Structure_Name"	"set"	"Min_dist"	"Avg_dist"	"order"	"S_sCH3"	"S_ssCH2"	"S_aaCH"	"S_sssCH"	"S_dssC"	"S_aasC"	"S_ssNH"	"S_sssN"	"S_ddsN"	"S_dO"	"S_ssO"	"N_sssCH"	"N_dssC"	"N_aasC"	"IC"	"BIC"	"Rotlbonds"	"Hbond_acceptor"	"Hbond_donor"	"AlogP98"	"Fh2o"	"JX"	"Kappa-2"	"Kappa-3"	"PHI"	"CHI-0"	"CHI-3_P"	"CHI-3_C"	"CHI-V-1"	"CHI-V-3_P"	"CHI-V-3_C"	"Dipole-mag"	"RadOfGyration"	"Jurs-SASA"	"Jurs-PPSA-1"	"Jurs-PNSA-1"	"Jurs-PPSA-2"	"Jurs-PNSA-2"	"Jurs-PPSA-3"	"Jurs-PNSA-3"	"Jurs-FPSA-1"	"Jurs-FPSA-3"	"Jurs-WPSA-1"	"Jurs-WPSA-3"	"Jurs-RPCG"	"Jurs-RNCG"	"Jurs-RPCS"	"Jurs-RNCS"	"Jurs-TASA"	"Jurs-RPSA"	"Shadow-XY"	"Shadow-XZ"	"Shadow-YZ"	"Shadow-XYfrac"	"Shadow-XZfrac"	"Shadow-YZfrac"	"Shadow-nu"	"Shadow-Xlength"	"Shadow-Ylength"	"Shadow-Zlength"	"Density"	"PMI-mag"	"PMI-X"
"1-22"	8.619789123535156	"1-22"	2	0.164706	0.478735	78	0	6.782028675079346	24.41188430786133	0.5269030332565308	-0.6735557317733765	3.107648134231567	0	1.365714550018311	0	38.71660614013672	0	1	3	5	3.343809366226196	0.5924689173698425	7	3	1	4.020706176757812	-13.36168670654297	1.152294874191284	12.02990341186523	6.123456954956055	6.366375923156738	23.49299240112305	13.09999561309814	1.931304454803467	12.07417392730713	7.139037132263184	1.031131267547607	26.85827700821674	6.053107970227241	767.1268132281596	509.3259937919998	257.80081943616	1495.209356198957	-499.0154467433772	33.24886346962613	-36.60986069946984	0.6639397619914971	0.04334206925933277	390.7176265119222	25.50609467691246	0.08892535157850887	0.1491182504679447	0.5799006799692494	4.984963424614991	644.6907519359997	0.1596034178194537	124.9814504878058	89.74076263435607	55.73380869909276	0.5573276625908204	0.6343995510662177	0.6832358674463938	2.749076945345654	19.71999917014755	11.37177003940237	7.173316557593865	1.084928061638379	3444.755890679817	366.0569231590695
"1-23"	8.045757293701172	"1-23"	2	0.122449	0.518347	79	0	6.368029117584229	14.68601131439209	0.4665013551712036	-0.9534475803375244	1.130266904830933	0	1.181415557861328	-0.598463773727417	47.66060638427734	0	1	2	4	3.426609516143799	0.6395848989486694	5	4	1	2.381704568862915	0.9501233100891113	1.280818462371826	10.07999992370605	5.086804389953613	5.3982834815979	20.38010406494141	10.81914520263672	1.849965572357178	10.05410385131836	6.043919086456299	0.9055823087692261	27.15161883237361	5.156813756895625	649.6274445830398	416.86644384	232.7610007430399	1334.7648558879	-512.5165361397341	29.83186690215745	-52.73447235697451	0.6417007891462524	0.04592150031670058	270.8078826441985	19.37959946278991	0.1785688186555182	0.1954221004312806	0.624899986622573	8.668632673533832	495.1395335039998	0.2378100130578647	104.5694483701441	86.18302486888143	43.62191274555548	0.6255259467040674	0.6253537068477646	0.6516018306636155	2.497106580965708	18.550966528929	9.011414081503382	7.428984677840533	1.122926284225448	2398.84869734488	180.1339253217949
"1-25"	6.468521118164062	"1-25"	2	0.07692300000000001	0.4891	80	0	6.69292688369751	24.46444702148438	0.5102681517601013	-0.8921205997467041	2.906035184860229	2.818914890289307	1.353214621543884	0	38.88985061645508	0	1	3	5	3.431399345397949	0.6049262881278992	8	3	2	3.272006511688232	-19.43626403808594	1.154817938804626	12.69753074645996	6.533308506011963	6.725496768951416	24.20009994506836	13.17934703826904	1.9495849609375	12.33015537261963	7.153395652770996	1.010298013687134	28.05984725240709	6.247623799180176	779.5622235878398	532.8186272639998	246.74359632384	1728.304722840734	-553.6190392046935	35.93824687485607	-31.96805779840611	0.6834844110477382	0.04610054949745344	415.3652738389441	28.01609964561153	0.08112692693154218	0.1431563539939873	0.5094512547401797	0.5009743827020302	667.0023951359998	0.1443885106871869	128.4537037657358	104.7651415138382	52.21157002870927	0.5052010557366868	0.6101656455638756	0.6032388663967612	2.93768309322669	22.45882328970171	11.32127614009664	7.645080349709679	1.092593730929835	3780.688032815977	312.4886110441471
"1-26"	7.886056900024414	"1-26"	2	0.174419	0.519547	81	0	7.105234146118164	15.59028053283691	0.5896248817443848	-0.4277993440628052	2.137707233428955	0	1.375860095024109	0	24.76971244812012	0	1	2	3	3.042000532150269	0.5839385390281677	5	3	1	1.765203714370728	-12.7735424041748	1.232747912406921	9	4.543210029602051	4.798855781555176	17.93251037597656	9.842229843139648	1.405520915985107	9.408478736877441	5.601182460784912	0.7971665263175964	18.39252198856916	4.933823337671144	614.4234540998399	433.4367502079999	180.98670389184	1109.404859541767	-282.2585714453202	29.07577837652062	-28.62493399830511	0.7054365312974678	0.04732205156314881	266.3137051966088	17.86484018074324	0.1092553401825933	0.1750043933220359	0.73886478450545	0.1148299334983577	504.1707538559999	0.1794409043277255	95.06974196824618	82.85799698842963	43.66365110870002	0.6023976023976024	0.6486568986568987	0.7140151515151515	2.580753114039697	18.15653305294515	8.69212885699903	7.035362256920585	1.081048481735354	1891.888002531324	148.1478338263866
"1-31C"	5.79587984085083	"1-31c"	2	0.171875	0.487674	82	0	13.40966796875	20.04313468933105	0.9622164964675903	0	4.668815612792969	0	0	0	0	0	1	0	3	2.723215579986572	0.5352796912193298	5	0	2	1.518005132675171	-14.16074562072754	1.175252795219421	9.273922920227051	5.258488178253174	5.485743522644043	16.89912986755371	8.989185333251953	1.149829864501953	10.14475917816162	6.322094917297363	0.8796528577804565	3.1646898270388	5.067888572972388	634.3124135039999	517.6552550399999	116.657158464	1388.949382125212	-79.69494121435692	32.12108818370921	-6.490273771736937	0.8160887979165107	0.05063922366940508	328.3551541874509	20.3748049701834	0.08576182459435945	0.09112142673377452	0.8742443488629712	1.276476334660386	616.9828452479999	0.02732024139377924	105.5357912563629	80.29647203732875	40.86288164267398	0.645933014354067	0.6267669172932331	0.6922077922077922	2.767704898214445	18.83020685097755	8.676752257153549	6.80354573319058	0.983469588628851	1967.918207100642	125.2216121792007
"1-31D"	7.638271808624268	"1-31d"	2	0.085714	0.454107	83	0	7.621524810791016	18.14591217041016	0.6132349967956543	-0.1668270826339722	2.953629732131958	0	1.477711915969849	0	25.05249404907227	0	1	2	3	3.306020259857178	0.6299668550491333	5	2	1	2.52210545539856	-9.983488082885742	1.246926426887512	9.666865348815918	5.135802268981934	5.346710205078125	18.63961791992188	9.989987373352051	1.479357004165649	10.0057897567749	6.005836009979248	0.86223304271698	16.55739579574075	5.140564566837968	637.7196194476797	463.3648884479999	174.35473099968	1153.623726373741	-259.7302849952348	28.5624729410111	-21.66126597387634	0.7265965705262665	0.04478844945330154	295.4968803264751	18.21484937442625	0.1045293489597898	0.1867544142659535	0.6059178546952022	0.2042329391813417	564.4329250559998	0.1149199305725494	101.1424603188322	87.6267933658625	41.58183125793933	0.6376988984088128	0.6619883040935672	0.7047803617571059	2.688239941859748	18.86371890418695	8.407957945432074	7.017126191175057	1.056692669028367	2050.487541649018	143.6202547246636
"1-34"	5.92081880569458	"1-34"	2	0.175824	0.54888	84	0	7.916889190673828	18.35058403015137	0.7156423926353455	0.08586883544921875	2.929106712341309	0	1.783267498016357	0	12.57527256011963	0	1	1	3	3.272769927978516	0.628236711025238	5	2	1	1.383704781532288	-12.4716854095459	1.21886932849884	9.467455863952637	5.093425750732422	5.115020275115967	17.76937484741211	9.598479270935059	1.27423882484436	9.610955238342285	5.619001865386963	0.7724011540412903	18.3816411539351	5.101702682021775	619.9980976358399	459.9272240639999	160.0708735718399	1114.033755148006	-227.6521095794498	29.71289399105345	-17.92300499061155	0.7418203794782307	0.04792416961334858	285.1540039706127	18.42193774970852	0.1076114398502585	0.2100447280115522	0.6497745751113251	0.2297030157490923	561.5765823359999	0.09422853960780096	97.61350127638975	85.93511980406204	41.69938396749182	0.6177634834240475	0.6641337386018237	0.7096345514950166	2.689012190884142	18.65322622165179	8.470980855145982	6.936832151556237	1.050332009414253	2006.41367978532	131.6139208627245
"1-38"	7.886056900024414	"1-38"	2	0.130952	0.507499	85	0	8.886555671691895	18.89656829833984	0.7495312094688416	0.05170226097106934	3.616108894348145	3.014931917190552	1.963823080062866	0	12.29569244384766	0	1	1	3	3.118923664093018	0.6032822132110596	5	1	2	2.006104469299316	-15.15804100036621	1.203101277351379	9.467455863952637	5.299200057983398	5.207503318786621	17.76937484741211	9.454710960388184	1.348074674606323	9.790732383728027	5.823875904083252	0.8304297924041748	19.39196299559915	5.050490113242273	632.94620957568	473.7369436799999	159.20926589568	1188.652372419175	-240.2623657484005	31.89432317683211	-16.34305108110263	0.7484631972084765	0.05039025859434991	299.8500028382233	20.18739096175764	0.1281856076553228	0.2121267353809001	1.021686063326474	0.1391879281121187	579.3223497599998	0.08472103790878033	98.08231627200715	82.59218104612482	46.35572775566308	0.607081807081807	0.6248886248886248	0.7153153153153153	2.493088039665966	18.15252173774345	8.900338613698253	7.281139473989696	1.039380127272223	1957.765796482733	174.5417280009524
"1-39"	8.346787452697754	"1-39"	2	0.066667	0.531686	86	0	6.948545932769775	15.58370971679688	0.561794638633728	-0.5884628295898438	2.887093067169189	2.780904054641724	1.332776188850403	0	25.03781509399414	0	1	2	4	3.655044794082642	0.6915357708930969	5	2	2	3.059903621673584	-13.37802600860596	1.247591018676758	9.871281623840332	5.389030456542969	5.64384126663208	19.50986099243164	10.32553291320801	1.768032312393188	10.27631378173828	6.049207210540771	1.002415895462036	19.8088604212913	5.137293148933565	656.3761543046397	422.774662464	233.6014918406399	1135.963008109628	-394.0677442213145	30.17107723816193	-27.22796644062786	0.6441042376255799	0.04596613853244709	277.4992070855624	19.80357564881298	0.1221884822391706	0.1817446877453665	0.9148633440715686	0.9937717377317778	572.6201859839998	0.1276036123057677	104.664349903164	89.22432229190352	43.2345905139308	0.6149870801033591	0.6363636363636364	0.7099483204134367	2.794654822382873	19.79488753706742	8.597649762746304	7.083124319514077	1.13183568754904	2664.906446892873	153.1868006010447
"1-3E"	7.193819999694824	"1-3e"	2	0.08642	0.414759	87	0	7.798913478851318	27.74800109863281	0.6814591288566589	0.05160963535308838	3.075536012649536	0	1.929100871086121	0	13.16731262207031	0	1	1	3	2.855261564254761	0.526192843914032	8	2	1	2.770404577255249	-16.05625915527344	1.317207217216492	12.29637622833252	6.99768590927124	6.881528377532959	20.59780502319336	10.59006309509277	1.274238586425781	10.93830490112305	6.110471248626709	0.7813214063644409	21.06514167542291	5.056473934936717	692.4997539398398	513.2851637759999	179.21459016384	1322.053540140369	-282.3831779923792	31.11811798863749	-20.55509116671359	0.7412062760394728	0.0449359264196083	355.4498496158503	21.54928905020237	0.1001147278672432	0.1957049387943925	0.0725409917601815	0	632.8790899199997	0.08609485228065436	108.2521315229322	90.85133394143139	52.1357633586443	0.5860101437024514	0.6261056017153578	0.6327392120075047	2.241921157175922	18.03649007661303	10.24187086506907	8.045104538525806	1.042545241119416	2194.366505966029	259.7473808349973
"1-3J"	6.15490198135376	"1-3j"	2	0.109756	0.406862	88	3.306290149688721	7.931485176086426	18.52101898193359	0.7126129269599915	0.1039862632751465	3.194133281707764	0	1.891508221626282	0	12.11738395690918	5.211366653442383	1	1	3	3.281759977340698	0.6347790360450745	8	2	1	2.240307092666626	-14.64534187316895	1.438008069992065	11.25346279144287	6.779538154602051	7.018784046173096	19.06226921081543	9.196551322937012	1.452579498291016	9.950946807861328	5.634388446807861	0.8116729855537415	23.12130026024981	4.756152510785094	661.1422304255997	508.8145413119998	152.3276891136	1262.16745392454	-225.5370033212403	28.3995335311925	-20.25394201937414	0.76959921465682	0.04295525565340268	336.398780715994	18.77613094185921	0.09276146011562379	0.2359781223034529	0.6146384914646768	5.107397893482949	600.2481703679997	0.09210432680786466	105.2743251930097	73.8464681494102	61.30013477597375	0.5406288280930992	0.6292471685542972	0.6544991511035654	2.07907867800938	15.6203115547083	12.46618519694576	7.513093044494117	1.028405511164822	1739.256288161463	322.7594291555524
"1-3K"	7.187087059020996	"1-3k"	2	0.094595	0.428955	89	1.553093075752258	7.48206901550293	16.96710395812988	0.6434561610221863	-0.02524232864379883	1.755571484565735	0	1.700674891471863	0	11.98301601409912	0	1	1	3	3.334679126739502	0.6501258015632629	7	1	1	2.462204933166504	-10.90806579589844	1.444824814796448	10.51862716674805	6.542222023010254	6.396216869354248	18.35516166687012	8.704745292663574	1.53713059425354	9.527556419372559	5.370166301727295	0.8066256642341614	17.97656953623182	4.567499873803698	626.2302730252798	445.6540556159999	180.57621740928	1038.876274772759	-240.369906475823	25.78957793605523	-22.24284452082784	0.7116456594521895	0.04118226001989233	279.0820609232308	16.1502144321026	0.09870952767844235	0.2348124342529218	0.6875915038653391	0.1540732532367538	541.0953609599998	0.1359482537533654	98.2151399712763	73.79945181489225	52.10029342305868	0.6037000973709834	0.6355762824783477	0.6771255060728745	2.114395364468124	15.66880319451995	10.3829644802633	7.410536107782961	1.049380021647416	1562.267243395769	259.2104272159273
"1-3O"	6.180456161499023	"1-3o"	2	0.090909	0.388508	90	3.546359062194824	8.359267234802246	10.77444648742676	0.8021513819694519	0.1779059171676636	1.441910147666931	0	1.836508274078369	0	11.19351387023926	0	1	1	1	3.108695030212402	0.6694210171699524	6	1	1	0.6801052093505859	-8.443561553955078	1.64557409286499	8.44444465637207	5.731529712677002	5.595147132873535	14.37203216552734	6.526064395904541	1.181408047676086	7.740814685821533	4.519542694091797	0.7481529712677002	11.42250413787509	4.367500993320689	552.7450219737599	454.7918390399998	97.95318293375996	925.2715500869082	-101.3320406476542	23.90308122701211	-12.78141451155355	0.8227877610114233	0.043244317500424	251.3839250636514	13.21230915806538	0.1131015334057307	0.3344639132046995	0.7301963552400903	0.1463066847707536	507.9926987519997	0.080963774331168	82.65892856616318	75.65905350679198	39.86648927852877	0.599262620533182	0.7128603104212861	0.7174066243833686	2.482161142298871	16.23092311663546	8.498247241187041	6.539028768133514	0.9780416860769713	1108.232693919898	99.39350151571026
"1-40"	6.568635940551758	"1-40"	2	0.1875	0.454807	91	0	12.66075038909912	10.8366813659668	0.8280092477798462	0.3873966932296753	1.453577160835266	0	2.103869438171387	0	11.84406852722168	0	1	1	1	3.077323436737061	0.6401281952857971	5	1	1	1.391704082489014	-6.305293083190918	1.342229008674622	8.74089527130127	5.263157844543457	5.492332935333252	15.20045852661133	7.592559814453125	1.01474142074585	8.963382720947266	5.337871551513672	0.675105094909668	12.61587031877089	4.60956142603895	578.4899086982398	479.9130779519999	98.57683074623999	1011.944424717038	-109.2822147911046	24.44479175254035	-12.47992380300096	0.8295962829013479	0.04225621118879638	277.6248726475436	14.14106534907455	0.109126684807566	0.3091300674133501	0.778695784145058	0.2028371083124582	535.8157136639998	0.07376826180126216	84.88194211988765	78.84959205757993	41.92938448935105	0.6080134491454189	0.7087172218284904	0.7291381668946648	2.427691327092741	16.43463130936606	8.494584800397728	6.769654414446173	0.991159750498438	1349.127579065384	120.6568009630323
"2-23"	9.22184944152832	"2-23"	2	0.06593400000000001	0.456435	92	0	7.204585552215576	35.97652435302734	0.587075412273407	-0.10616135597229	3.703767061233521	0	1.843924403190613	0	39.58571624755859	0	1	1	5	3.240469217300415	0.5508525967597961	11	3	1	5.03050422668457	-18.85075187683105	1.191076517105103	15.64333343505859	9.25	9.091642379760742	27.78804397583008	14.35676765441895	2.673177480697632	15.74189186096191	9.546872138977051	1.70324969291687	41.22108672666282	6.70362807740177	897.7241431065598	607.4854114559997	290.2387316505599	2477.585405438487	-893.4789977131356	35.68580780052818	-52.38023078476756	0.6766949692962543	0.03975141815506712	545.3543204490734	32.03601122879455	0.3086633472745569	0.1877578497761397	0.07943755954567151	5.39149838613673	806.0692147199999	0.1020969850152293	125.2646010286883	144.9831579695358	65.63691155243724	0.490105844454671	0.582815239917105	0.6156122826489087	2.397163280101723	24.41980187589713	10.46637622757576	10.18695809275907	1.089279281831547	5201.333290615878	464.2527472024161
"2-29"	6.431797981262207	"2-29"	2	0.081395	0.42661	93	1.873037457466125	7.05677604675293	16.36370277404785	0.6387805342674255	0.07808589935302734	1.925894021987915	0	1.817128419876099	-0.3350152969360352	34.27099609375	0	1	1	3	3.467719793319702	0.6607788801193237	7	3	1	2.238805294036865	0.2073731422424316	1.381001472473145	11.40750026702881	7.038733959197998	6.763324737548828	19.93251419067383	9.720396995544434	1.707191467285156	9.900936126708984	5.627980709075928	0.8976461887359619	16.57548636851387	5.219069021876622	671.2242757651201	454.2208218239998	217.00345394112	1362.374655431048	-433.8694042513205	29.4365331923946	-49.97765545392446	0.6767049974559386	0.04385498894365861	304.8840421662519	19.75851567310098	0.1903368314003608	0.2152300350425052	0.8326025526979148	9.77789378865018	539.7326605439997	0.1958981818278762	106.4579083174947	91.90295482525717	48.83762201396519	0.56875	0.6389802631578947	0.6578947368421053	2.521496804103303	19.04365155538936	9.828931145609005	7.552518616878313	1.067786071923296	2471.583006898319	211.7793134190449
"2-31"	4.886056900024414	"2-31"	2	0.1	0.404077	94	1.926164507865906	9.521567344665527	20.39164543151855	0.7652766704559326	0.1356685161590576	2.234581708908081	0	1.878936171531677	0	12.41114234924316	0	1	1	2	2.963468074798584	0.5777548551559448	8	1	1	2.665606737136841	-10.77805709838867	1.325564026832581	11.11111068725586	6.84297513961792	6.841507911682129	18.19202423095703	8.995458602905273	1.207191467285156	9.901496887207031	5.662527084350586	0.7858427762985229	14.53296554855616	5.613517696538462	663.2308892563198	514.1459621759999	149.08492708032	1206.325603576588	-200.7086612234525	29.65951099214218	-14.15786727380681	0.7752141380997971	0.04471973708190727	340.9974837015346	19.67110385022605	0.1078618875101319	0.2538165709024632	0.547080926238939	0.05551430148742656	623.3459675519998	0.06013731017420332	106.8845918847221	99.11002414340344	34.68019858561328	0.6253176253176254	0.6411840411840412	0.643956043956044	3.173869613246136	22.14940067568736	7.717070252931476	6.97867378774695	0.9997858178506865	2596.802545096718	86.12371299865922
"2-32"	4.267605781555176	"2-32"	2	0.192308	0.467498	95	1.920724511146545	8.071325302124023	20.08018493652344	0.7480338215827942	0.1293611526489258	2.057753086090088	0	1.872184872627258	0	12.4188346862793	0	1	1	2	3.235644817352295	0.6211102604866028	8	1	1	2.812201261520386	-11.11895370483398	1.32889723777771	11.8699779510498	7.39555549621582	7.230094432830811	18.89913177490234	9.237040519714355	1.207191467285156	10.07820129394531	5.568873405456543	0.7642166614532471	13.56733158155463	5.378121574930193	707.7170284799997	537.6617178239999	170.0553106559999	1303.32112615093	-242.1679682566761	31.32258738301111	-16.46434375885358	0.7597128459361273	0.04425863180130658	380.5123532658533	22.16752846700976	0.1044007965642219	0.2399528155506939	0.4790950416203826	0	667.4163323519998	0.05694464666839496	110.4285271880146	94.86931641014965	48.23944874271189	0.6153846153846154	0.5635553470919324	0.6796008869179601	2.528053415467464	20.62945340895896	8.698551198772609	8.160212629504251	0.9815648439705986	2418.225441153355	175.8618627282326
"2-36"	4.619789123535156	"2-36"	2	0.083333	0.403194	96	1.961071014404297	18.31179809570312	9.70765495300293	4.045157909393311	0.162479043006897	0.8100338578224182	0	1.920634865760803	0	12.54311752319336	0	4	1	1	3.250077962875366	0.6238808035850525	7	1	1	3.235603809356689	-9.549827575683594	1.051326274871826	8.859375	4.768959522247314	5.446441173553467	19.84672546386719	11.17430686950684	2.322546482086182	12.22570705413818	8.842540740966797	1.987470865249634	15.0934544725408	5.613198558050874	693.9227730758397	596.9293841279999	96.99338894784	1423.679900631624	-134.3363789792972	26.45955214294348	-11.21196319839052	0.8602245196278646	0.038130398899665	414.2228935645549	18.36088579737612	0.1061101029814516	0.2467180054273794	0.4869390452683902	0.0539617160809226	656.8030022399996	0.05349265404751766	115.8802227931129	95.95971037292799	42.11003120803367	0.6499125874125874	0.6686813186813186	0.7025974025974026	2.974920399817591	20.66200888740266	8.629424414616588	6.945398905015931	0.9878091776436542	2804.860983881186	145.3855959513691
"2-3B"	6	"2-3b"	2	0.106667	0.406349	97	1.986258506774902	8.02884578704834	18.55064392089844	0.7469385862350464	0.06040585041046143	3.267490148544312	3.092388153076172	0	0	12.24721717834473	0	1	1	3	3.315085411071777	0.6516185998916626	7	1	2	2.624705791473389	-14.43351554870605	1.341466546058655	10.36408138275146	6.282314777374268	6.236865043640137	17.48491668701172	8.538301467895508	1.219859838485718	9.434669494628906	5.337062835693359	0.7662893533706665	18.80662961260581	5.250638950624821	640.8184182892796	491.13638112	149.6820371692799	1150.881932806822	-201.0684998687551	28.5305875536474	-13.32733400719258	0.7664205133665339	0.04452210913321168	314.7292389136392	18.28292598899213	0.1071268278807428	0.2620564735061782	0.7503441588800296	1.089013843656177	604.5222543359997	0.05664032574184705	102.1943301712867	84.91308619873109	47.2922097550591	0.5887681159420289	0.653683574879227	0.7054398148148148	2.589124167380611	18.33918222550967	9.46460627908103	7.083160574744941	1.007905082037912	2018.384034130117	159.3967885932388
"2-3E"	6.055517196655273	"2-3e"	2	0.1	0.451598	98	0	7.165574073791504	16.6462516784668	0.6070208549499512	-0.3662608861923218	1.361216306686401	2.842388153076172	0	-0.5137414932250977	34.31181335449219	0	1	1	3	3.376395702362061	0.6481285691261292	7	3	2	2.032904624938965	-3.1362624168396	1.364026427268982	11.25346279144287	6.779538154602051	6.543416976928711	19.0622673034668	9.091640472412109	1.453573703765869	9.523425102233887	5.292741775512695	0.7237693071365356	26.0234216960538	5.179321358536104	654.7883293459199	442.6111018559999	212.17722748992	1359.482667850787	-439.5264029967138	29.75158374691678	-43.88952276800585	0.6759605845420799	0.04543694872606569	289.816583934247	19.48098981703886	0.1861404866506297	0.2077234397759502	0.5699723497751622	9.036247585354189	544.5797723519998	0.168311730760396	106.6104297899485	77.98883947681924	46.19924863107219	0.5824808184143222	0.6409846547314578	0.6891580161476355	2.730247170350442	18.22608517290966	10.04210297513464	6.675617274083741	1.078762624319922	2177.698199099343	207.5560290939715
"2-3H"	7.055517196655273	"2-3h"	2	0.105263	0.390242	99	1.626930594444275	7.907684326171875	17.99246597290039	0.727491557598114	-0.0001931190490722656	2.881427764892578	3.048218250274658	0	0	12.18519687652588	5.12177848815918	1	1	3	3.320658922195435	0.6473923921585083	8	2	2	2.122105598449707	-18.46626091003418	1.315077900886536	11.11111068725586	6.84297513961792	6.806487083435059	18.19202423095703	8.903075218200684	1.218865633010864	9.541059494018555	5.299576759338379	0.7011577486991882	24.57357191378376	5.592722544815645	658.4069674828798	492.6807916799998	165.72617580288	1251.399761895753	-255.2151340235186	30.22357591670593	-22.43112911737381	0.7482921901078009	0.04590409489779863	324.3844659870931	19.89941296580695	0.09872669936156696	0.2285938957382056	0.8584230717055902	0.9999528715619367	587.3258899199999	0.1079591818941805	104.3946287882592	89.03914574227385	46.69473430492675	0.5612373737373737	0.6254436254436254	0.6891891891891891	2.745377805583219	19.76958106207675	9.408797127234134	7.201042064910612	1.029652992336522	2459.127250749261	156.9703132770996
"2-3O"	7.161150932312012	"2-3o"	2	0.090909	0.40932	100	0	7.934940338134766	17.62590599060059	0.7349275946617126	-0.01829779148101807	2.064174652099609	3.011554718017578	0	0	11.98638343811035	0	1	1	2	3.038320064544678	0.60231614112854	7	2	2	0.9879035353660583	-17.33994293212891	1.31412935256958	10.22222232818604	6.352499961853027	5.963624477386475	16.61467170715332	8.084141731262207	1.01474142074585	8.867733955383301	4.871095180511475	0.6331163644790649	19.34304472707019	5.056095285501331	608.1157672127997	464.331495936	143.7842712768	1108.836280387502	-199.5764903793954	29.4271191285756	-20.25610420056722	0.763557731884158	0.04839065308806256	282.3673038921876	17.8950951257362	0.1056641498767628	0.2535838368181964	0.9442644733272927	1.05380456787668	534.314280192	0.1213609167857252	96.09401222691488	81.96502022752902	43.88880822829756	0.5541213768115942	0.6565217391304348	0.6785714285714286	2.681224652619888	18.29600715748243	9.478401490387757	6.823750161928791	1.030191438273838	1898.177991219366	140.430311828056
"2-9"	6.275723934173584	"2-9"	2	0.293333	0.481601	101	0	9.242589950561523	20.50169372558594	0.8130526542663574	0.2942022085189819	2.304659843444824	0	0	0	12.13749504089355	0	1	1	2	3.038320064544678	0.60231614112854	7	1	1	3.37710428237915	-8.649858474731445	1.327508687973022	10.22222232818604	6.352499961853027	6.195048809051514	16.61467170715332	8.084141731262207	1.01474142074585	9.268002510070801	5.221202373504639	0.6542540788650513	16.37478516418091	5.14071742956072	620.1032030054399	467.91367392	152.18952908544	964.1690767909255	-161.4077096279103	26.70049182654427	-15.42052045199931	0.7545738703689541	0.04305814209172862	290.154767927835	16.55706050346067	0.1116702728492146	0.2774221801346415	0.7778735513310873	7.847325907661586	584.850811776	0.05684923260931898	98.84342479806234	83.10034095831037	44.92038242159255	0.5497037524687294	0.6660341555977229	0.6824729891956782	2.73187677393403	18.46221078889679	9.739471206194068	6.758068652675847	0.9934292520651378	1902.026002896133	147.4557936937396
"3-12A"	7.886056900024414	"3-12a"	2	0.13253	0.5106000000000001	102	3.23145866394043	6.390694618225098	14.46943378448486	0.4968303442001343	1.080398678779602	4.511561870574951	0	0	0	12.87385559082031	10.74022960662842	1	2	5	3.896291255950928	0.737179696559906	5	3	1	2.969704627990723	-17.24527931213379	1.372852325439453	9.871281623840332	5.023781299591064	5.715437889099121	19.50986099243164	10.51956939697266	1.607571959495544	10.0540771484375	5.99776554107666	0.9064695835113525	23.34739195751671	5.393688206788104	665.9921470540799	521.2489941119998	144.74315294208	1295.167022705073	-214.9056099023468	30.31280566229518	-24.62611981102015	0.7826653758871924	0.04551525989665118	347.1477367384302	20.18809052626503	0.09260723397468591	0.2334633282275732	0.6450841045952052	4.352557360967071	594.9529407359998	0.1066667326819268	107.2984430760518	89.90167364474756	48.52442702759602	0.5870603560573165	0.5679442508710801	0.6424494032174364	2.419854093388289	19.57156817308856	9.338670273129964	8.087912501238606	1.064407533947715	2315.985033968584	160.1398364110088
"3-13A"	4.301030158996582	"3-13a"	2	0.119048	0.477177	103	3.203066349029541	5.057215213775635	13.20149612426758	0.4908000826835632	0.3160486221313477	3.842002391815186	0	1.937282800674438	0	25.55551147460938	10.72991180419922	2	2	5	3.771437406539917	0.7086599469184875	6	4	0	3.910105466842651	-14.8026065826416	1.325946450233459	10.07999992370605	4.924037456512451	5.786003589630127	20.38010597229004	11.19021320343018	1.725106954574585	10.23790836334229	6.252285957336426	0.9402495622634888	3.888366112192018	5.322811339016824	671.64480531456	484.6043663999999	187.04043891456	1024.847335886962	-395.5554437345496	25.34484529029997	-36.11917096769357	0.7215188185264664	0.03773548918975097	325.4820053253137	17.02273368073117	0.1197893983941303	0.1639067371125235	0.4918487455965047	2.950412022739936	561.8927529599999	0.1634078779231508	110.9209534137576	90.18261073471635	47.94240721418699	0.5912055543867031	0.6218122626153011	0.6600429645542427	2.583018151612668	19.35510312951416	9.693477320906265	7.493212201172531	1.089060064595554	2449.286344108647	183.0634827870012
