Name	TestTria	Potency	ISIZ	IAC	AAC	ZM1	ZM1V	ZM2	ZM2V	Qindex	SNar	HNar	GNar	Xt	Dz	Ram	Pol	LPRS	VDA	MSD	SMTI	SMTIV	GMTI	GMTIV	Xu	SPI	W	WA	RDSUM	Har	QW	TI1	TI2	HyDp	RHyDp	VAR82	ww	Rww	D_D	Wap	WhetZ	Whetm	Whetv	Whete	Whetp	J	JhetZ	Jhetm	Jhetv	Jhete	Jhetp	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	S0K	S1K	S2K	S3K	PHI	BLI	PW2	PW3	PW4	PW5	PJI2	CSI	ECC	AECC	DECC	MDDD	UNIP	CENT	VAR	BAC	Lop	ICR	IDE	IDM	IDDE	IDDM	IDET	IDMT	IVDE	IVDM	HVcpx	HDcpx	Uindex	Vindex	Xindex	Yindex	IC0	TIC0	SIC0	CIC0	BIC0	IC1	TIC1	SIC1	CIC1	BIC1	IC2	TIC2	SIC2	CIC2	BIC2	IC3	TIC3	SIC3	CIC3	BIC3	IC4	TIC4	SIC4	CIC4	BIC4	IC5	TIC5	SIC5	CIC5	BIC5	LP1	STN	Eig1Z	Eig1m	Eig1v	Eig1e	Eig1p	SEigZ	SEigm	SEigv	SEige	SEigp	AEigZ	AEigm	AEigv	AEige	AEigp	VEA1	VEA2	VRA1	VRA2	VED1	VED2	VRD1	VRD2	VEZ1	VEZ2	VRZ1	VRZ2	VEm1	VEm2	VRm1	VRm2	VEv1	VEv2	VRv1	VRv2	VEe1	VEe2	VRe1	VRe2	VEp1	VEp2	VRp1	VRp2	NGS	MPC03	MPC04	MPC05	MPC06	MPC07	MPC08	MPC09	MPC10	piPC03	piPC04	piPC05	piPC06	piPC07	piPC08	piPC09	piPC10	TPC	piID	PCR	PCD	CID	BID	D_Dr03	D_Dr04	D_Dr05	D_Dr06	D_Dr07	D_Dr08	D_Dr09	D_Dr10	D_Dr11	D_Dr12	T_N__N_	T_N__O_	T_N__S_	T_N__P_	T_N__F_	T_N__Cl_	T_N__Br_	T_N__I_	T_O__O_	T_O__S_	T_O__P_	T_O__F_	T_O__Cl_	T_O__Br_	T_O__I_	T_S__S_	T_S__P_	T_S__F_	T_S__Cl_	T_S__Br_	T_S__I_	T_P__P_	T_P__F_	T_P__Cl_	T_P__Br_	T_P__I_	T_F__F_	T_F__Cl_	T_F__Br_	T_F__I_	T_Cl__Cl_	T_Cl__Br_	T_Cl__I_	T_Br__Br_	T_Br__I_	T_I__I_	_OBSTAT_
2-3-dimethylnitrobenzene	0	0.56	86.439	31.909	1.595	52	174	59	162	7	6.474	1.61	1.801	0.039	24.5	4	15	35.886	26.545	0.278	595	1236	497	1826	10.735	27.185	146	2.655	26.8	17.202	118	0	1.572	153	9.883	264	859	9.198	34.133	399	103.81	103.82	146.683	103.915	159.883	2.509	3.539	3.538	2.639	3.535	2.455	8.431	5.126	4.675	3.626	2.564	1.597	0.766	0.466	0.312	0.201	0.135	0.089	6.496	3.333	2.476	1.773	0.933	0.478	0.591	0.303	0.165	0.098	0.049	0.027	8.431	5.126	4.675	3.626	2.564	1.597	32.654	2.141	57.072	29.65	7.894	2.806	1.438	2.014	0.909	0.588	0.347	0.161	0.07	0.667	87	46	4.182	0.595	4.132	19	83	14	18	1.16	1.495	2.209	5.63	3.096	3.436	121.495	821.953	1.936	3.999	2.229	1.434	18.976	0.566	0.786	1.856	1.595	31.909	0.369	2.726	0.348	2.358	47.154	0.546	1.964	0.514	3.109	62.174	0.719	1.213	0.678	3.446	68.929	0.797	0.875	0.752	3.746	74.929	0.867	0.575	0.817	3.746	74.929	0.867	0.575	0.817	2.318	1.792	19.542	19.544	28.166	19.561	31.031	0.643	0.642	-2.345	0.637	-2.989	0	0	0	0	0	3.08	0.28	37.279	3.389	3.274	0.298	40.282	3.662	3.269	0.297	40.479	3.68	3.269	0.297	40.48	3.68	3.236	0.294	41.85	3.805	3.269	0.297	40.482	3.68	3.225	0.293	42.186	3.835	15	18	19	18	11	8	2	0	0	45.75	70.875	102.938	81	75.938	22.781	0	0	113	453.031	4.009	3.834	21.234	11.485	0	0	0	34.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-3-dimethylphenol	0	0.122	80.711	23.491	1.236	42	102	47	102	6	5.375	1.636	1.817	0.068	19	3	11	26.007	18.222	0.291	349	596	283	722	8.582	11.533	82	2.278	19.667	13.472	62	0	0.95	75.5	7.617	164	494	5.605	20.324	243	60.667	60.672	70.292	60.679	72.223	2.413	3.333	3.333	2.971	3.333	2.91	6.853	4.215	3.745	3.114	1.848	1.072	0.761	0.468	0.312	0.222	0.142	0.089	5.679	2.968	2.219	1.576	0.736	0.37	0.631	0.33	0.185	0.113	0.057	0.031	6.853	4.215	3.745	3.114	1.848	1.072	25.869	1.96	41.594	21.549	6.304	2.195	1.11	1.538	0.989	0.586	0.345	0.137	0.054	0.333	63	33	3.667	0.444	2.469	14	38	8	10	0.881	0.918	1.903	5.037	2.503	3.152	68.515	413.016	1.585	3.434	2.064	1.357	14.065	0.622	0.838	2.09	1.236	23.491	0.291	3.012	0.277	2.286	43.426	0.538	1.962	0.513	3.076	58.446	0.724	1.172	0.69	3.432	65.201	0.808	0.816	0.77	3.747	71.201	0.882	0.501	0.84	3.747	71.201	0.882	0.501	0.84	2.264	1.792	13.998	13.999	16.388	14.001	16.896	0.25	0.249	-0.953	0.248	-1.195	0	0	0	0	0	2.85	0.317	26.623	2.958	2.968	0.33	29.422	3.269	2.952	0.328	30.121	3.347	2.952	0.328	30.121	3.347	2.934	0.326	30.701	3.411	2.952	0.328	30.122	3.347	2.93	0.326	30.787	3.421	12	14	13	12	7	2	0	0	0	36.75	52.875	75.938	50.625	15.188	0	0	0	78	274.875	3.524	2.22	17.383	9.585	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-3-dinitrophenol	0	0.463	69.487	32.367	1.904	62	294	71	254	8	7.573	1.592	1.791	0.023	32	5	19	46.011	35.077	0.255	905	2456	767	5058	12.667	65.666	228	2.923	34.833	21.136	192.333	0	1.593	255.5	12.317	402	1420	12.865	49.737	611	153	153.033	271.73	153.277	306.693	2.679	3.933	3.932	2.404	3.926	2.162	10.008	6.037	5.637	3.974	3.412	2.326	0.77	0.464	0.313	0.181	0.126	0.089	6.207	3.145	2.159	1.373	0.854	0.444	0.477	0.242	0.12	0.062	0.032	0.017	10.008	6.037	5.637	3.974	3.412	2.326	40.594	2.296	74.606	43.961	9.413	3.369	1.732	2.439	0.726	0.587	0.343	0.19	0.09	0.667	107	57	4.385	0.663	5.763	24	144	19	30	1.23	1.42	2.283	6.138	3.239	3.675	178.108	1399.46	1.826	4.475	2.267	1.496	24.435	0.554	0.775	1.835	1.904	32.367	0.466	2.183	0.427	2.822	47.977	0.69	1.265	0.633	3.22	54.732	0.788	0.868	0.722	3.617	61.487	0.885	0.471	0.811	3.852	65.487	0.942	0.235	0.864	3.852	65.487	0.942	0.235	0.864	2.37	1.792	24.279	24.285	44.149	24.324	50.223	1.536	1.532	-5.644	1.523	-7.173	0	0	0	0	0	3.276	0.252	49.442	3.803	3.554	0.273	52.359	4.028	3.562	0.274	51.668	3.974	3.562	0.274	51.669	3.975	3.508	0.27	55.166	4.244	3.562	0.274	51.676	3.975	3.496	0.269	55.807	4.293	18	22	27	26	15	12	6	4	0	54.75	93.375	136.688	111.375	121.5	68.344	68.344	0	156	718.375	4.605	6.341	25.092	13.433	0	0	0	42.762	0	0	0	0	0	0	3	23	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-4-6-trichloro-1-3-dinitrobenzene	0	2.19	64	33.735	2.108	74	284.815	87	257.333	10	8.383	1.525	1.749	0.015	36	7	25	56.572	44.267	0.24	1293	2952.148	1101	5201.926	14.478	251.692	332	3.162	43.917	25.462	275	0	1.639	399.5	15.024	548	1911	16.21	69.533	859	208.538	207.974	357.144	227.211	388.194	2.84	4.418	4.429	2.813	4.12	2.624	11.749	6.858	6.692	4.812	4.722	2.009	0.783	0.457	0.304	0.172	0.131	0.063	9.006	4.456	3.558	2.421	1.944	0.683	0.6	0.297	0.162	0.086	0.054	0.021	13.249	7.724	7.767	5.817	6.651	2.373	54.471	2.4	95.047	45	12.291	4.385	2.246	3.593	0.891	0.603	0.361	0.203	0.075	1	141	75	5	0.8	7.618	32	184	23	54	1.161	1.806	2.465	6.559	2.84	3.88	258.873	2177.466	1.746	4.578	2.363	1.543	30.675	0.547	0.774	1.781	2.108	33.735	0.527	1.892	0.48	2.656	42.49	0.664	1.344	0.605	2.828	45.245	0.707	1.172	0.644	3	48	0.75	1	0.683	3	48	0.75	1	0.683	3	48	0.75	1	0.683	2.436	1.792	28.823	28.751	50.742	31.355	55.931	3.227	3.267	-4.59	1.904	-5.4	0	0	0	0	0	3.471	0.231	62.032	4.135	3.814	0.254	65.252	4.35	3.824	0.255	63.896	4.26	3.824	0.255	63.867	4.258	3.761	0.251	68.653	4.577	3.819	0.255	64.907	4.327	3.742	0.249	69.3	4.62	22	28	36	32	34	16	12	0	0	66.75	118.125	163.688	217.688	151.875	136.688	0	0	210	928.813	4.423	8.105	28.767	15.394	0	0	0	50.495	0	0	0	0	0	0	4	20	0	0	0	22	0	0	24	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	01101    0    0    0
2-4-6-trimethylnitrobenzene	0	0.86	104.042	35.459	1.542	58	182	66	172	8	6.879	1.565	1.774	0.032	26.5	5	17	40.862	30.667	0.267	738	1454	618	2075	11.695	49.8	184	2.788	30.85	19.252	148	0	1.482	201	11.148	322	1057	10.768	41.905	494	133.571	133.583	181.081	133.689	195.698	2.602	3.617	3.617	2.794	3.614	2.619	9.301	5.52	5.353	3.632	3.555	1.423	0.775	0.46	0.315	0.182	0.142	0.071	7.418	3.743	3.004	1.818	1.46	0.507	0.618	0.312	0.177	0.091	0.058	0.025	9.301	5.52	5.353	3.632	3.555	1.423	35.017	2.2	66.159	30.255	8.885	3.035	1.706	2.247	0.936	0.594	0.339	0.187	0.063	1	102	54	4.5	0.917	5.111	22	104	18	27	1.124	1.888	2.297	5.889	2.689	3.559	151.578	1083.654	1.888	4.075	2.226	1.466	21.674	0.56	0.783	1.832	1.542	35.459	0.341	2.982	0.324	2.282	52.478	0.504	2.242	0.48	2.729	62.758	0.603	1.795	0.574	2.848	65.513	0.63	1.675	0.599	3.208	73.777	0.709	1.316	0.675	3.208	73.777	0.709	1.316	0.675	2.358	1.792	23.183	23.185	31.993	23.203	34.941	0.643	0.642	-2.345	0.637	-2.989	0	0	0	0	0	3.189	0.266	42.533	3.544	3.414	0.284	46.267	3.856	3.404	0.284	46.765	3.897	3.404	0.284	46.765	3.897	3.375	0.281	48.178	4.015	3.404	0.284	46.767	3.897	3.363	0.28	48.537	4.045	17	20	25	20	19	6	4	0	0	50.25	86.625	113.063	126.563	60.75	45.563	0	0	135	541.563	4.012	4.584	23.076	12.459	0	0	0	38.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-4-diaminophenol	0	0.127	69.487	27.977	1.646	42	118	46	117	6	5.375	1.636	1.817	0.068	20	3	10	26.215	18.667	0.302	357	716	291	1058	8.654	11.269	84	2.333	19.533	13.401	62.667	0	1.06	80	7.567	162	481	5.636	20.895	243	59.714	59.721	78.651	59.768	83.156	2.346	3.348	3.348	2.696	3.346	2.578	6.853	4.198	3.873	2.86	1.817	1.332	0.761	0.466	0.323	0.22	0.14	0.095	4.834	2.539	1.818	1.052	0.573	0.325	0.537	0.282	0.152	0.081	0.044	0.023	6.853	4.198	3.873	2.86	1.817	1.332	26.345	1.975	41.235	24.081	6.227	2.147	1.263	1.485	0.846	0.585	0.322	0.135	0.071	0.667	67	35	3.889	0.593	2.889	15	33	9	10	0.881	1.53	2.037	5.021	2.725	3.149	73.349	421.796	1.585	3.434	2.138	1.354	14.143	0.597	0.819	1.921	1.646	27.977	0.403	2.442	0.381	2.822	47.977	0.69	1.265	0.653	3.22	54.732	0.788	0.868	0.745	3.617	61.487	0.885	0.471	0.837	3.852	65.487	0.942	0.235	0.891	3.852	65.487	0.942	0.235	0.891	2.246	1.792	13.826	13.827	18.442	13.839	19.552	0.536	0.535	-1.831	0.529	-2.395	0	0	0	0	0	2.863	0.318	26.535	2.948	2.964	0.329	29.318	3.258	2.951	0.328	29.868	3.319	2.951	0.328	29.869	3.319	2.921	0.325	31.024	3.447	2.951	0.328	29.873	3.319	2.915	0.324	31.218	3.469	12	13	13	14	7	1	0	0	0	35.25	52.875	82.688	50.625	7.594	0	0	0	78	272.531	3.494	2.193	17.382	9.566	0	0	0	26	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-4-dichloronitrobenzene	0	0.99	53.303	29.038	2.074	52	173.21	58	159.222	7	6.474	1.61	1.801	0.039	25.167	4	14	36.164	27.273	0.289	611	1248.543	513	1805.753	10.833	26.944	150	2.727	26.6	17.106	119	0	1.602	163.5	9.814	260	832	9.253	35.276	399	93.535	93.263	148.679	102.386	158.696	2.437	3.814	3.823	2.599	3.553	2.463	8.431	5.109	4.803	3.354	2.679	1.463	0.766	0.464	0.32	0.197	0.141	0.081	6.764	3.461	2.696	1.644	1.107	0.516	0.615	0.315	0.18	0.097	0.058	0.029	9.431	5.686	5.582	3.948	3.484	1.753	38.904	2.16	56.553	36.573	8.46	3.175	1.896	2.442	0.944	0.587	0.326	0.159	0.067	1	95	50	4.545	0.959	4.529	20	80	16	18	1.16	1.936	2.328	5.613	3.278	3.433	128.041	841.906	1.936	3.999	2.284	1.43	19.07	0.544	0.768	1.727	2.074	29.038	0.545	1.733	0.497	2.7	37.793	0.709	1.108	0.647	3.182	44.548	0.836	0.625	0.763	3.664	51.303	0.962	0.143	0.879	3.664	51.303	0.962	0.143	0.879	3.664	51.303	0.962	0.143	0.879	2.303	1.792	17.615	17.565	28.647	19.331	30.947	1.937	1.964	-2.278	1.057	-2.604	0	0	0	0	0	3.091	0.281	37.213	3.383	3.268	0.297	40.222	3.657	3.279	0.298	39.445	3.586	3.28	0.298	39.423	3.584	3.232	0.294	41.814	3.801	3.268	0.297	40.15	3.65	3.221	0.293	42.029	3.821	15	17	19	18	15	5	2	0	0	44.25	70.875	102.938	101.25	53.156	22.781	0	0	113	449	3.973	3.789	21.234	11.47	0	0	0	34.381	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	01101    0    0    0
2-4-dichlorophenol	0	1.036	48.106	22.596	1.738	42	101.21	46	99.222	6	5.375	1.636	1.817	0.068	19.667	3	10	26.215	18.667	0.302	357	596.988	291	704.42	8.654	11.269	84	2.333	19.533	13.401	62.667	0	1.06	80	7.567	162	481	5.636	20.895	243	51.647	51.426	71.088	58.655	70.474	2.346	3.751	3.764	2.927	3.395	2.954	6.853	4.198	3.873	2.86	1.817	1.332	0.761	0.466	0.323	0.22	0.14	0.095	5.947	3.096	2.439	1.448	0.89	0.46	0.661	0.344	0.203	0.111	0.068	0.033	7.853	4.776	4.652	3.525	2.429	1.686	32.118	1.975	41.235	27.765	6.867	2.56	1.578	1.953	1.032	0.585	0.322	0.135	0.071	0.667	67	35	3.889	0.593	2.889	15	33	9	10	0.881	1.53	2.037	5.021	2.725	3.149	73.349	421.796	1.585	3.434	2.138	1.354	14.143	0.597	0.819	1.921	1.738	22.596	0.47	1.962	0.435	2.661	34.596	0.719	1.039	0.665	3.181	41.351	0.86	0.52	0.795	3.7	48.106	1	0	0.925	3.7	48.106	1	0	0.925	3.7	48.106	1	0	0.925	2.246	1.792	11.938	11.888	16.66	13.572	16.591	1.544	1.572	-0.886	0.668	-0.809	0	0	0	0	0	2.863	0.318	26.535	2.948	2.964	0.329	29.318	3.258	2.966	0.33	29.14	3.238	2.966	0.33	29.118	3.235	2.928	0.325	30.616	3.402	2.953	0.328	29.783	3.309	2.926	0.325	30.553	3.395	12	13	13	14	7	1	0	0	0	35.25	52.875	82.688	50.625	7.594	0	0	0	78	272.531	3.494	2.193	17.382	9.566	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	01101    0    0    0
2-4-dimethylphenol	0	0.07	80.711	23.491	1.236	42	102	46	101	6	5.375	1.636	1.817	0.068	19	3	10	26.215	18.667	0.302	357	608	291	738	8.654	11.269	84	2.333	19.533	13.401	62.667	0	1.06	80	7.567	162	481	5.636	20.895	243	62	62.005	71.625	62.012	73.556	2.346	3.252	3.252	2.909	3.252	2.851	6.853	4.198	3.873	2.86	1.817	1.332	0.761	0.466	0.323	0.22	0.14	0.095	5.679	2.962	2.29	1.352	0.805	0.427	0.631	0.329	0.191	0.104	0.062	0.031	6.853	4.198	3.873	2.86	1.817	1.332	25.768	1.975	41.235	21.549	6.304	2.195	1.299	1.538	0.987	0.585	0.322	0.135	0.071	0.667	67	35	3.889	0.593	2.889	15	33	9	10	0.881	1.53	2.037	5.021	2.725	3.149	73.349	421.796	1.585	3.434	2.138	1.354	14.143	0.597	0.819	1.921	1.236	23.491	0.291	3.012	0.277	2.286	43.426	0.538	1.962	0.513	2.971	56.446	0.699	1.277	0.666	3.326	63.201	0.783	0.922	0.746	3.747	71.201	0.882	0.501	0.84	3.747	71.201	0.882	0.501	0.84	2.246	1.792	14.38	14.381	16.784	14.383	17.293	0.25	0.249	-0.953	0.248	-1.195	0	0	0	0	0	2.863	0.318	26.535	2.948	2.964	0.329	29.318	3.258	2.946	0.327	30.043	3.338	2.946	0.327	30.043	3.338	2.928	0.325	30.648	3.405	2.946	0.327	30.044	3.338	2.924	0.325	30.738	3.415	12	13	13	14	7	1	0	0	0	35.25	52.875	82.688	50.625	7.594	0	0	0	78	272.531	3.494	2.193	17.382	9.566	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-4-dinitrophenol	0	1.077	69.487	32.367	1.904	62	294	70	253	8	7.573	1.592	1.791	0.023	32	5	18	46.669	36.923	0.274	953	2600	815	5490	12.857	65.23	240	3.077	34.3	20.902	197.333	0	1.873	288	12.143	390	1325	12.974	52.514	611	161	161.033	279.73	161.277	314.693	2.526	3.715	3.715	2.33	3.71	2.104	10.008	6.02	5.702	4.098	2.926	2.081	0.77	0.463	0.317	0.195	0.127	0.08	6.207	3.139	2.187	1.367	0.772	0.458	0.477	0.241	0.122	0.065	0.034	0.018	10.008	6.02	5.702	4.098	2.926	2.081	40.493	2.334	73.241	43.961	9.413	3.369	1.916	2.439	0.724	0.592	0.333	0.153	0.081	1	123	65	5	0.769	6.521	27	129	20	30	1.23	1.826	2.496	6.111	3.239	3.673	194.696	1466.52	1.826	4.475	2.437	1.49	24.646	0.512	0.736	1.589	1.904	32.367	0.466	2.183	0.427	2.822	47.977	0.69	1.265	0.633	3.22	54.732	0.788	0.868	0.722	3.617	61.487	0.885	0.471	0.811	3.852	65.487	0.942	0.235	0.864	3.852	65.487	0.942	0.235	0.864	2.338	1.792	25.614	25.62	45.673	25.66	51.773	1.536	1.532	-5.644	1.523	-7.173	0	0	0	0	0	3.303	0.254	49.601	3.815	3.551	0.273	51.941	3.995	3.559	0.274	51.343	3.949	3.559	0.274	51.345	3.95	3.501	0.269	55.041	4.234	3.558	0.274	51.353	3.95	3.49	0.268	55.708	4.285	18	21	23	26	23	13	6	0	0	53.25	84.375	136.688	151.875	129.094	68.344	0	0	156	687.625	4.408	5.994	25.091	13.406	0	0	0	42.762	0	0	0	0	0	0	4	28	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
2-5-dibromonitrobenzene	0	1.37	53.303	29.038	2.074	52	172.134	58	155.074	7	6.474	1.61	1.801	0.039	24	4	14	36.028	26.909	0.282	603	1193.986	505	1645.633	10.781	26.851	148	2.691	26.667	17.131	118.667	0	1.553	157.5	9.833	262	846	9.229	34.705	399	88.571	88.16	142.472	102.31	152.757	2.471	3.994	4.009	2.697	3.565	2.549	8.431	5.109	4.803	3.377	2.505	1.898	0.766	0.464	0.32	0.199	0.132	0.095	8.424	4.291	3.623	2.269	1.366	1.289	0.766	0.39	0.242	0.133	0.072	0.064	10.431	6.264	6.361	4.618	3.632	3.485	49.296	2.154	56.712	36.573	8.846	3.433	2.089	2.761	1.17	0.587	0.328	0.16	0.084	0.667	89	47	4.273	0.661	4.446	19	87	15	18	1.16	1.495	2.24	5.624	2.914	3.435	123.186	832.382	1.936	3.999	2.255	1.433	19.006	0.554	0.776	1.79	2.074	29.038	0.545	1.733	0.497	2.7	37.793	0.709	1.108	0.647	3.039	42.548	0.798	0.768	0.729	3.522	49.303	0.925	0.286	0.845	3.664	51.303	0.962	0.143	0.879	3.664	51.303	0.962	0.143	0.879	2.305	1.792	16.657	16.584	27.434	19.293	29.819	2.3	2.341	-1.791	0.931	-2.143	0	0	0	0	0	3.089	0.281	37.183	3.38	3.271	0.297	40.239	3.658	3.286	0.299	39.124	3.557	3.286	0.299	39.09	3.554	3.236	0.294	41.575	3.78	3.268	0.297	40.26	3.66	3.223	0.293	41.828	3.803	15	17	19	20	11	7	2	0	0	44.25	70.875	109.688	81	68.344	22.781	0	0	113	450.688	3.988	3.808	21.234	11.477	0	0	0	34.381	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	01101    0    0    0
2-5-dichloronitrobenzene	0	1.13	53.303	29.038	2.074	52	173.21	58	159.222	7	6.474	1.61	1.801	0.039	25.167	4	14	36.028	26.909	0.282	603	1228.765	505	1776.914	10.781	26.851	148	2.691	26.667	17.131	118.667	0	1.553	157.5	9.833	262	846	9.229	34.705	399	92.202	91.929	147.345	101.053	157.363	2.471	3.867	3.876	2.62	3.599	2.482	8.431	5.109	4.803	3.377	2.505	1.898	0.766	0.464	0.32	0.199	0.132	0.095	6.764	3.461	2.696	1.66	0.979	0.701	0.615	0.315	0.18	0.098	0.052	0.035	9.431	5.686	5.582	3.997	3.069	2.616	38.904	2.154	56.711	36.573	8.46	3.175	1.896	2.442	0.944	0.587	0.328	0.16	0.084	0.667	89	47	4.273	0.661	4.446	19	87	15	18	1.16	1.495	2.24	5.624	2.914	3.435	123.186	832.382	1.936	3.999	2.255	1.433	19.006	0.554	0.776	1.79	2.074	29.038	0.545	1.733	0.497	2.7	37.793	0.709	1.108	0.647	3.039	42.548	0.798	0.768	0.729	3.522	49.303	0.925	0.286	0.845	3.664	51.303	0.962	0.143	0.879	3.664	51.303	0.962	0.143	0.879	2.305	1.792	17.32	17.269	28.311	19.039	30.607	1.937	1.964	-2.278	1.057	-2.604	0	0	0	0	0	3.089	0.281	37.183	3.38	3.271	0.297	40.239	3.658	3.283	0.298	39.431	3.585	3.283	0.298	39.408	3.583	3.235	0.294	41.796	3.8	3.271	0.297	40.161	3.651	3.224	0.293	42.009	3.819	15	17	19	20	11	7	2	0	0	44.25	70.875	109.688	81	68.344	22.781	0	0	113	450.688	3.988	3.808	21.234	11.477	0	0	0	34.381	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	01101    0    0    0
2-6-di-tert-butyl-4-methylpenol	0	1.796	212.877	44.235	1.106	84	146	96	160	13	8.553	1.477	1.707	0.014	33	8	25	62.007	49	0.232	1524	2026	1302	2177	15.345	520.797	392	3.267	48.883	27.85	332	0	1.942	484	16.514	628	2230	19.34	81.988	986	329.583	329.593	347.63	329.606	351.251	2.909	3.543	3.542	3.389	3.542	3.362	12.724	7.032	8.381	4.807	3.957	3.034	0.795	0.439	0.322	0.172	0.113	0.076	11.602	5.878	6.709	2.87	1.922	1.464	0.725	0.367	0.258	0.103	0.055	0.037	12.724	7.032	8.381	4.807	3.957	3.034	42.768	2.43	106.37	32.531	13.248	3.886	2.865	3.218	1.102	0.634	0.324	0.158	0.091	0.5	154	82	5.125	0.656	8	36	208	22	69	1.125	1.561	2.51	6.75	1.749	3.977	301.183	2645.923	1.406	4.14	2.404	1.563	34.033	0.544	0.773	1.757	1.106	44.235	0.208	4.216	0.204	2.011	80.429	0.378	3.311	0.371	2.428	97.129	0.456	2.894	0.447	2.739	109.554	0.515	2.583	0.505	2.739	109.554	0.515	2.583	0.505	2.739	109.554	0.515	2.583	0.505	2.458	1.792	42.91	42.911	45.266	42.912	45.797	0.25	0.249	-0.953	0.248	-1.195	0	0	0	0	0	3.629	0.227	64.437	4.027	3.948	0.247	71.579	4.474	3.928	0.246	73.196	4.575	3.928	0.246	73.196	4.575	3.924	0.245	73.844	4.615	3.928	0.246	73.196	4.575	3.922	0.245	73.991	4.624	26	28	35	40	32	26	15	0	0	59.25	100.125	160.313	156.938	167.063	91.125	0	0	234	807.313	3.45	6.464	30.473	16.378	0	0	0	55.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
